Step,AgentID,habitat_preference,alive,y,x
1,Organism000529,Forest,False,18,6
1,Organism000530,Grassland,False,9,16
1,Organism000559,Grassland,False,7,13
1,Organism000560,Grassland,False,22,4
1,Organism000566,Grassland,False,1,14
1,Organism000568,Forest,False,3,5
1,Organism000572,Forest,False,16,0
1,Organism000580,Grassland,False,12,9
1,Organism000587,Forest,False,19,10
2,Organism000019,Grassland,False,21,17
2,Organism000030,Forest,False,20,13
2,Organism000038,Grassland,False,23,8
2,Organism000042,Grassland,False,2,2
2,Organism000048,Forest,False,16,12
2,Organism000056,Forest,False,16,10
2,Organism000096,Forest,False,22,13
2,Organism000101,Forest,False,15,2
2,Organism000135,Grassland,False,6,0
2,Organism000149,Grassland,False,13,15
2,Organism000155,Grassland,False,9,23
2,Organism000156,Grassland,False,7,19
2,Organism000162,Grassland,False,9,18
2,Organism000165,Grassland,False,5,21
2,Organism000166,Grassland,False,22,23
2,Organism000171,Grassland,False,9,4
2,Organism000218,Forest,False,3,5
2,Organism000221,Forest,False,15,5
2,Organism000223,Grassland,False,2,23
2,Organism000232,Forest,False,0,12
2,Organism000238,Grassland,False,13,19
2,Organism000239,Grassland,False,1,23
2,Organism000256,Forest,False,17,18
2,Organism000257,Forest,False,3,13
2,Organism000262,Grassland,False,7,10
2,Organism000280,Grassland,False,3,17
2,Organism000282,Forest,False,21,20
2,Organism000309,Grassland,False,19,6
2,Organism000316,Forest,False,11,8
2,Organism000317,Forest,False,11,22
2,Organism000323,Grassland,False,2,8
2,Organism000343,Grassland,False,22,4
2,Organism000358,Grassland,False,24,16
2,Organism000369,Forest,False,4,14
2,Organism000375,Grassland,False,8,22
2,Organism000379,Forest,False,12,11
2,Organism000386,Grassland,False,24,5
2,Organism000396,Forest,False,19,9
2,Organism000398,Grassland,False,23,16
2,Organism000411,Forest,False,24,13
2,Organism000420,Forest,False,3,8
2,Organism000422,Grassland,False,21,24
2,Organism000425,Forest,False,2,12
2,Organism000472,Grassland,False,3,19
2,Organism000496,Grassland,False,22,8
2,Organism000500,Grassland,False,12,9
2,Organism000504,Forest,False,13,4
2,Organism000510,Grassland,False,21,7
2,Organism000539,Forest,False,11,11
2,Organism000541,Forest,False,21,14
2,Organism000554,Grassland,False,8,9
2,Organism000556,Forest,False,22,9
2,Organism000563,Grassland,False,13,13
2,Organism000569,Grassland,False,7,7
2,Organism000573,Forest,False,4,1
2,Organism000593,Grassland,False,21,7
2,Organism000597,Forest,False,4,1
2,Organism000609,Forest,False,7,22
3,Organism000005,Forest,False,23,11
3,Organism000035,Grassland,False,22,21
3,Organism000044,Grassland,False,2,2
3,Organism000053,Grassland,False,11,12
3,Organism000073,Grassland,False,6,5
3,Organism000085,Forest,False,18,3
3,Organism000113,Forest,False,19,2
3,Organism000152,Grassland,False,19,21
3,Organism000161,Forest,False,22,3
3,Organism000177,Grassland,False,7,16
3,Organism000189,Grassland,False,15,8
3,Organism000194,Grassland,False,24,17
3,Organism000227,Grassland,False,11,3
3,Organism000233,Forest,False,9,19
3,Organism000260,Forest,False,11,15
3,Organism000264,Forest,False,20,24
3,Organism000270,Forest,False,1,8
3,Organism000274,Grassland,False,16,17
3,Organism000311,Forest,False,12,10
3,Organism000313,Forest,False,17,11
3,Organism000315,Grassland,False,18,8
3,Organism000331,Grassland,False,3,21
3,Organism000336,Forest,False,5,9
3,Organism000346,Grassland,False,17,6
3,Organism000355,Grassland,False,6,23
3,Organism000362,Forest,False,11,11
3,Organism000373,Grassland,False,16,12
3,Organism000387,Grassland,False,7,17
3,Organism000393,Forest,False,10,17
3,Organism000414,Grassland,False,7,24
3,Organism000426,Grassland,False,23,20
3,Organism000428,Forest,False,9,10
3,Organism000448,Forest,False,11,23
3,Organism000459,Grassland,False,1,6
3,Organism000470,Forest,False,14,16
3,Organism000497,Forest,False,6,17
3,Organism000507,Forest,False,18,18
3,Organism000509,Grassland,False,18,8
3,Organism000512,Forest,False,7,23
3,Organism000535,Grassland,False,2,8
3,Organism000544,Forest,False,11,24
3,Organism000562,Forest,False,18,5
3,Organism000585,Forest,False,21,14
3,Organism000592,Grassland,False,4,13
3,Organism000596,Forest,False,17,15
3,Organism000624,Forest,False,1,23
3,Organism000626,Forest,False,16,5
3,Organism000639,Grassland,False,17,10
3,Organism000655,Forest,False,7,4
3,Organism000672,Forest,False,20,6
4,Organism000002,Forest,False,24,24
4,Organism000015,Forest,False,22,14
4,Organism000022,Grassland,False,3,16
4,Organism000059,Forest,False,16,4
4,Organism000076,Grassland,False,16,21
4,Organism000094,Forest,False,2,6
4,Organism000104,Forest,False,23,9
4,Organism000121,Grassland,False,17,2
4,Organism000167,Grassland,False,19,6
4,Organism000170,Forest,False,19,10
4,Organism000179,Grassland,False,16,7
4,Organism000214,Forest,False,18,19
4,Organism000230,Grassland,False,20,5
4,Organism000258,Forest,False,2,3
4,Organism000283,Grassland,False,5,8
4,Organism000288,Forest,False,24,20
4,Organism000314,Grassland,False,10,20
4,Organism000324,Forest,False,19,18
4,Organism000325,Forest,False,21,10
4,Organism000329,Grassland,False,4,1
4,Organism000357,Grassland,False,18,17
4,Organism000368,Grassland,False,19,6
4,Organism000383,Forest,False,20,14
4,Organism000405,Grassland,False,22,4
4,Organism000434,Grassland,False,20,7
4,Organism000449,Forest,False,22,5
4,Organism000456,Forest,False,20,4
4,Organism000460,Grassland,False,9,16
4,Organism000491,Forest,False,21,13
4,Organism000492,Forest,False,13,16
4,Organism000495,Grassland,False,17,10
4,Organism000519,Forest,False,21,10
4,Organism000524,Grassland,False,9,24
4,Organism000525,Grassland,False,3,19
4,Organism000528,Grassland,False,0,5
4,Organism000534,Grassland,False,16,6
4,Organism000551,Grassland,False,18,16
4,Organism000561,Forest,False,18,19
4,Organism000564,Grassland,False,24,1
4,Organism000571,Forest,False,15,12
4,Organism000589,Grassland,False,13,13
4,Organism000607,Forest,False,2,23
4,Organism000608,Forest,False,21,10
4,Organism000613,Forest,False,15,6
4,Organism000637,Forest,False,16,3
4,Organism000638,Grassland,False,6,0
4,Organism000640,Forest,False,11,4
4,Organism000646,Grassland,False,0,0
4,Organism000662,Grassland,False,4,11
4,Organism000675,Forest,False,16,3
4,Organism000688,Forest,False,19,10
4,Organism000691,Forest,False,2,6
4,Organism000709,Forest,False,10,14
4,Organism000712,Grassland,False,3,15
5,Organism000001,Grassland,False,5,22
5,Organism000006,Forest,False,22,9
5,Organism000024,Grassland,False,12,16
5,Organism000034,Forest,False,1,24
5,Organism000039,Grassland,False,3,20
5,Organism000046,Forest,False,14,10
5,Organism000119,Forest,False,20,1
5,Organism000144,Forest,False,15,6
5,Organism000173,Grassland,False,3,15
5,Organism000191,Forest,False,1,8
5,Organism000210,Grassland,False,0,13
5,Organism000213,Grassland,False,3,19
5,Organism000217,Forest,False,1,20
5,Organism000235,Grassland,False,3,22
5,Organism000259,Grassland,False,20,15
5,Organism000276,Grassland,False,18,21
5,Organism000293,Grassland,False,21,21
5,Organism000310,Grassland,False,13,1
5,Organism000318,Forest,False,7,4
5,Organism000322,Grassland,False,4,1
5,Organism000363,Grassland,False,14,12
5,Organism000378,Forest,False,11,1
5,Organism000391,Forest,False,13,16
5,Organism000461,Grassland,False,18,14
5,Organism000477,Forest,False,15,6
5,Organism000486,Grassland,False,20,9
5,Organism000502,Forest,False,22,13
5,Organism000518,Forest,False,11,4
5,Organism000537,Grassland,False,5,4
5,Organism000545,Grassland,False,20,16
5,Organism000567,Forest,False,11,17
5,Organism000574,Grassland,False,11,17
5,Organism000591,Forest,False,0,23
5,Organism000612,Grassland,False,2,5
5,Organism000657,Grassland,False,14,8
5,Organism000676,Forest,False,20,4
5,Organism000680,Forest,False,21,10
5,Organism000701,Grassland,False,15,6
5,Organism000719,Grassland,False,3,16
5,Organism000727,Grassland,False,10,11
5,Organism000735,Grassland,False,0,1
5,Organism000742,Grassland,False,17,13
5,Organism000743,Forest,False,17,11
5,Organism000750,Forest,False,19,5
5,Organism000752,Forest,False,16,1
6,Organism000027,Forest,False,14,0
6,Organism000028,Grassland,False,24,16
6,Organism000124,Grassland,False,22,18
6,Organism000131,Forest,False,10,4
6,Organism000136,Grassland,False,13,18
6,Organism000181,Grassland,False,21,7
6,Organism000245,Forest,False,12,17
6,Organism000248,Forest,False,3,8
6,Organism000263,Grassland,False,20,16
6,Organism000285,Grassland,False,22,4
6,Organism000287,Grassland,False,12,9
6,Organism000307,Forest,False,3,7
6,Organism000348,Grassland,False,2,8
6,Organism000350,Forest,False,21,10
6,Organism000351,Grassland,False,1,12
6,Organism000352,Forest,False,8,19
6,Organism000376,Grassland,False,2,4
6,Organism000401,Forest,False,13,5
6,Organism000408,Grassland,False,21,7
6,Organism000417,Forest,False,15,20
6,Organism000436,Grassland,False,12,1
6,Organism000454,Forest,False,22,5
6,Organism000520,Grassland,False,9,11
6,Organism000531,Forest,False,16,2
6,Organism000550,Forest,False,7,4
6,Organism000553,Grassland,False,14,14
6,Organism000570,Grassland,False,9,24
6,Organism000611,Forest,False,3,15
6,Organism000621,Grassland,False,1,12
6,Organism000622,Grassland,False,15,8
6,Organism000625,Grassland,False,24,18
6,Organism000632,Forest,False,5,6
6,Organism000659,Grassland,False,7,12
6,Organism000661,Grassland,False,14,17
6,Organism000681,Grassland,False,20,11
6,Organism000683,Grassland,False,0,0
6,Organism000684,Forest,False,5,6
6,Organism000694,Forest,False,16,3
6,Organism000760,Forest,False,2,6
6,Organism000765,Grassland,False,0,0
6,Organism000782,Grassland,False,2,8
6,Organism000783,Forest,False,3,9
6,Organism000814,Forest,False,9,20
7,Organism000000,Forest,False,10,14
7,Organism000065,Grassland,False,24,18
7,Organism000093,Grassland,False,4,1
7,Organism000109,Grassland,False,11,0
7,Organism000143,Forest,False,5,20
7,Organism000197,Grassland,False,17,18
7,Organism000200,Forest,False,2,12
7,Organism000201,Forest,False,5,23
7,Organism000205,Forest,False,2,6
7,Organism000250,Forest,False,13,4
7,Organism000252,Grassland,False,12,11
7,Organism000261,Grassland,False,2,16
7,Organism000277,Grassland,False,23,20
7,Organism000299,Forest,False,24,1
7,Organism000326,Grassland,False,14,8
7,Organism000345,Forest,False,8,19
7,Organism000347,Grassland,False,4,3
7,Organism000354,Grassland,False,6,11
7,Organism000370,Forest,False,24,8
7,Organism000381,Grassland,False,21,5
7,Organism000406,Grassland,False,2,22
7,Organism000412,Grassland,False,17,6
7,Organism000433,Grassland,False,20,5
7,Organism000444,Forest,False,19,10
7,Organism000478,Forest,False,13,24
7,Organism000483,Grassland,False,0,0
7,Organism000517,Forest,False,15,20
7,Organism000526,Forest,False,6,24
7,Organism000527,Forest,False,3,13
7,Organism000536,Grassland,False,16,12
7,Organism000552,Forest,False,24,1
7,Organism000603,Grassland,False,4,1
7,Organism000610,Forest,False,24,1
7,Organism000619,Forest,False,5,13
7,Organism000627,Forest,False,2,23
7,Organism000628,Grassland,False,6,11
7,Organism000641,Forest,False,17,20
7,Organism000649,Grassland,False,13,8
7,Organism000656,Forest,False,5,20
7,Organism000664,Grassland,False,23,2
7,Organism000682,Grassland,False,5,4
7,Organism000686,Forest,False,5,13
7,Organism000711,Grassland,False,12,8
7,Organism000721,Grassland,False,14,7
7,Organism000729,Forest,False,24,4
7,Organism000737,Forest,False,13,12
7,Organism000755,Forest,False,18,19
7,Organism000769,Forest,False,1,20
7,Organism000770,Forest,False,22,5
7,Organism000785,Forest,False,17,20
7,Organism000788,Forest,False,17,15
7,Organism000795,Grassland,False,11,4
7,Organism000811,Forest,False,21,20
7,Organism000825,Forest,False,24,1
7,Organism000828,Forest,False,24,4
7,Organism000835,Grassland,False,13,13
7,Organism000844,Forest,False,3,15
7,Organism000853,Forest,False,21,20
7,Organism000855,Forest,False,8,13
8,Organism000004,Forest,False,16,5
8,Organism000011,Grassland,False,20,5
8,Organism000045,Forest,False,11,4
8,Organism000050,Forest,False,21,12
8,Organism000055,Forest,False,13,8
8,Organism000072,Forest,False,16,14
8,Organism000092,Grassland,False,13,8
8,Organism000105,Forest,False,8,10
8,Organism000169,Forest,False,1,18
8,Organism000228,Grassland,False,8,20
8,Organism000229,Forest,False,21,14
8,Organism000247,Forest,False,3,5
8,Organism000275,Grassland,False,14,17
8,Organism000302,Grassland,False,12,3
8,Organism000377,Forest,False,9,1
8,Organism000423,Grassland,False,11,11
8,Organism000464,Forest,False,12,5
8,Organism000482,Forest,False,21,3
8,Organism000494,Grassland,False,22,22
8,Organism000503,Grassland,False,9,13
8,Organism000506,Forest,False,21,14
8,Organism000514,Grassland,False,13,24
8,Organism000547,Forest,False,18,19
8,Organism000555,Forest,False,19,10
8,Organism000557,Grassland,False,1,12
8,Organism000644,Grassland,False,2,22
8,Organism000660,Forest,False,9,14
8,Organism000708,Forest,False,21,11
8,Organism000724,Grassland,False,24,18
8,Organism000732,Grassland,False,1,12
8,Organism000747,Forest,False,4,21
8,Organism000751,Forest,False,5,13
8,Organism000753,Grassland,False,5,9
8,Organism000758,Grassland,False,15,8
8,Organism000820,Grassland,False,18,16
8,Organism000829,Forest,False,16,1
8,Organism000840,Grassland,False,20,7
8,Organism000841,Grassland,False,17,16
8,Organism000850,Grassland,False,13,7
8,Organism000868,Grassland,False,8,9
8,Organism000869,Forest,False,11,17
9,Organism000091,Grassland,False,24,22
9,Organism000100,Forest,False,9,20
9,Organism000116,Forest,False,13,16
9,Organism000146,Forest,False,11,13
9,Organism000150,Forest,False,16,1
9,Organism000158,Forest,False,15,0
9,Organism000185,Grassland,False,21,15
9,Organism000186,Grassland,False,8,9
9,Organism000208,Forest,False,8,19
9,Organism000226,Grassland,False,18,1
9,Organism000320,Forest,False,0,11
9,Organism000367,Forest,False,7,4
9,Organism000399,Grassland,False,4,4
9,Organism000467,Grassland,False,3,21
9,Organism000473,Grassland,False,2,5
9,Organism000480,Grassland,False,0,14
9,Organism000484,Forest,False,6,22
9,Organism000485,Grassland,False,10,15
9,Organism000523,Grassland,False,10,20
9,Organism000543,Grassland,False,3,21
9,Organism000546,Grassland,False,24,18
9,Organism000548,Forest,False,21,14
9,Organism000578,Forest,False,17,13
9,Organism000583,Grassland,False,10,19
9,Organism000584,Grassland,False,3,14
9,Organism000595,Grassland,False,4,4
9,Organism000617,Forest,False,19,5
9,Organism000678,Forest,False,24,1
9,Organism000685,Forest,False,9,20
9,Organism000702,Grassland,False,8,7
9,Organism000726,Forest,False,6,22
9,Organism000756,Grassland,False,8,6
9,Organism000764,Forest,False,1,14
9,Organism000767,Forest,False,1,18
9,Organism000772,Grassland,False,10,19
9,Organism000780,Grassland,False,16,23
9,Organism000797,Forest,False,13,24
9,Organism000800,Grassland,False,6,2
9,Organism000804,Forest,False,9,14
9,Organism000845,Grassland,False,3,20
9,Organism000848,Forest,False,5,7
9,Organism000854,Forest,False,24,4
9,Organism000857,Forest,False,19,10
9,Organism000862,Forest,False,16,1
9,Organism000873,Forest,False,11,24
9,Organism000882,Forest,False,3,6
9,Organism000885,Grassland,False,19,14
9,Organism000889,Forest,False,16,10
9,Organism000897,Forest,False,16,1
9,Organism000916,Grassland,False,2,13
9,Organism000927,Forest,False,2,12
9,Organism000928,Grassland,False,11,22
10,Organism000008,Grassland,False,7,7
10,Organism000066,Forest,False,19,18
10,Organism000067,Forest,False,4,2
10,Organism000071,Forest,False,11,1
10,Organism000088,Forest,False,1,23
10,Organism000108,Forest,False,10,16
10,Organism000160,Forest,False,24,15
10,Organism000298,Forest,False,2,6
10,Organism000335,Grassland,False,4,4
10,Organism000388,Forest,False,2,6
10,Organism000400,Forest,False,4,21
10,Organism000445,Grassland,False,21,7
10,Organism000516,Grassland,False,14,12
10,Organism000581,Forest,False,12,14
10,Organism000633,Grassland,False,4,1
10,Organism000642,Grassland,False,20,11
10,Organism000677,Grassland,False,15,8
10,Organism000725,Forest,False,0,14
10,Organism000745,Forest,False,3,9
10,Organism000748,Grassland,False,17,6
10,Organism000789,Forest,False,3,9
10,Organism000791,Forest,False,18,18
10,Organism000796,Grassland,False,17,16
10,Organism000807,Forest,False,11,13
10,Organism000816,Grassland,False,17,16
10,Organism000837,Grassland,False,1,13
10,Organism000843,Grassland,False,18,16
10,Organism000849,Forest,False,7,23
10,Organism000877,Forest,False,11,23
10,Organism000880,Grassland,False,24,22
10,Organism000884,Forest,False,16,1
10,Organism000892,Forest,False,1,3
10,Organism000899,Forest,False,3,15
10,Organism000910,Forest,False,24,15
10,Organism000936,Forest,False,18,14
10,Organism000939,Forest,False,24,4
10,Organism000941,Forest,False,21,20
10,Organism000954,Grassland,False,13,19
11,Organism000023,Forest,False,2,12
11,Organism000049,Grassland,False,23,1
11,Organism000054,Grassland,False,13,19
11,Organism000168,Grassland,False,1,5
11,Organism000196,Grassland,False,16,14
11,Organism000284,Grassland,False,1,2
11,Organism000289,Forest,False,4,6
11,Organism000305,Forest,False,15,19
11,Organism000361,Grassland,False,17,1
11,Organism000372,Grassland,False,3,19
11,Organism000499,Grassland,False,6,14
11,Organism000542,Forest,False,0,17
11,Organism000575,Forest,False,8,19
11,Organism000586,Forest,False,21,14
11,Organism000601,Grassland,False,4,14
11,Organism000663,Forest,False,12,24
11,Organism000667,Grassland,False,3,19
11,Organism000673,Grassland,False,20,14
11,Organism000713,Grassland,False,9,24
11,Organism000741,Forest,False,7,21
11,Organism000749,Forest,False,22,5
11,Organism000761,Forest,False,1,14
11,Organism000773,Grassland,False,24,22
11,Organism000778,Forest,False,5,7
11,Organism000786,Forest,False,7,3
11,Organism000792,Grassland,False,5,21
11,Organism000819,Forest,False,21,12
11,Organism000831,Forest,False,4,6
11,Organism000832,Grassland,False,7,19
11,Organism000851,Forest,False,16,1
11,Organism000900,Forest,False,1,14
11,Organism000904,Grassland,False,6,14
11,Organism000914,Forest,False,21,0
11,Organism000944,Grassland,False,7,17
11,Organism000945,Grassland,False,2,11
11,Organism000946,Grassland,False,22,22
11,Organism000968,Grassland,False,17,1
11,Organism000976,Forest,False,16,13
11,Organism000978,Grassland,False,14,7
11,Organism000982,Forest,False,5,7
11,Organism001004,Grassland,False,12,2
11,Organism001014,Grassland,False,7,19
12,Organism000014,Grassland,False,13,13
12,Organism000070,Forest,False,14,14
12,Organism000074,Grassland,False,20,11
12,Organism000112,Forest,False,6,5
12,Organism000137,Forest,False,0,17
12,Organism000172,Forest,False,1,22
12,Organism000184,Grassland,False,10,19
12,Organism000193,Grassland,False,20,14
12,Organism000231,Grassland,False,19,14
12,Organism000286,Forest,False,3,9
12,Organism000340,Grassland,False,9,9
12,Organism000410,Grassland,False,11,20
12,Organism000452,Forest,False,13,21
12,Organism000476,Grassland,False,15,10
12,Organism000479,Grassland,False,18,16
12,Organism000481,Grassland,False,11,22
12,Organism000493,Grassland,False,9,24
12,Organism000565,Forest,False,21,19
12,Organism000599,Forest,False,16,5
12,Organism000600,Grassland,False,7,6
12,Organism000620,Forest,False,13,16
12,Organism000635,Forest,False,10,8
12,Organism000690,Forest,False,11,17
12,Organism000692,Grassland,False,9,13
12,Organism000693,Grassland,False,20,12
12,Organism000777,Forest,False,6,5
12,Organism000793,Forest,False,2,18
12,Organism000798,Forest,False,16,7
12,Organism000859,Forest,False,16,1
12,Organism000864,Grassland,False,10,0
12,Organism000872,Forest,False,21,20
12,Organism000886,Forest,False,3,15
12,Organism000898,Grassland,False,24,22
12,Organism000918,Grassland,False,1,5
12,Organism000943,Forest,False,21,9
12,Organism000986,Forest,False,5,6
12,Organism000990,Grassland,False,2,8
12,Organism001001,Forest,False,16,5
12,Organism001005,Forest,False,10,2
12,Organism001006,Grassland,False,1,13
12,Organism001012,Forest,False,8,13
12,Organism001037,Forest,False,5,5
12,Organism001048,Grassland,False,20,11
12,Organism001058,Grassland,False,1,2
12,Organism001060,Grassland,False,1,13
12,Organism001068,Grassland,False,7,19
13,Organism000010,Forest,False,14,6
13,Organism000058,Forest,False,24,4
13,Organism000098,Forest,False,4,21
13,Organism000099,Grassland,False,17,13
13,Organism000141,Grassland,False,13,24
13,Organism000267,Grassland,False,2,8
13,Organism000328,Forest,False,6,20
13,Organism000338,Forest,False,5,5
13,Organism000364,Forest,False,8,0
13,Organism000403,Forest,False,11,8
13,Organism000432,Forest,False,11,12
13,Organism000439,Grassland,False,4,5
13,Organism000498,Grassland,False,13,7
13,Organism000604,Grassland,False,14,8
13,Organism000623,Forest,False,10,17
13,Organism000643,Forest,False,0,23
13,Organism000654,Grassland,False,12,15
13,Organism000689,Grassland,False,1,2
13,Organism000705,Grassland,False,2,4
13,Organism000715,Grassland,False,20,11
13,Organism000716,Forest,False,9,20
13,Organism000720,Grassland,False,6,7
13,Organism000723,Grassland,False,21,16
13,Organism000730,Forest,False,22,17
13,Organism000733,Grassland,False,1,5
13,Organism000757,Forest,False,3,8
13,Organism000774,Forest,False,6,5
13,Organism000776,Grassland,False,22,22
13,Organism000784,Forest,False,0,16
13,Organism000801,Grassland,False,19,14
13,Organism000813,Forest,False,5,7
13,Organism000826,Forest,False,5,14
13,Organism000847,Forest,False,24,15
13,Organism000860,Forest,False,1,18
13,Organism000875,Grassland,False,14,8
13,Organism000879,Grassland,False,0,24
13,Organism000883,Grassland,False,3,22
13,Organism000913,Forest,False,9,20
13,Organism000923,Forest,False,0,17
13,Organism000938,Grassland,False,16,23
13,Organism000947,Grassland,False,14,7
13,Organism000994,Forest,False,6,5
13,Organism001010,Forest,False,9,20
13,Organism001011,Grassland,False,10,19
13,Organism001022,Forest,False,5,7
13,Organism001034,Grassland,False,18,16
13,Organism001035,Forest,False,15,23
13,Organism001051,Grassland,False,6,6
13,Organism001075,Grassland,False,4,4
13,Organism001079,Forest,False,6,22
13,Organism001081,Grassland,False,15,3
13,Organism001087,Forest,False,9,20
13,Organism001092,Grassland,False,8,10
13,Organism001095,Forest,False,18,5
13,Organism001097,Forest,False,7,5
14,Organism000018,Forest,False,23,15
14,Organism000040,Forest,False,7,5
14,Organism000147,Grassland,False,12,8
14,Organism000164,Forest,False,13,14
14,Organism000174,Forest,False,21,2
14,Organism000204,Forest,False,3,6
14,Organism000215,Forest,False,6,15
14,Organism000253,Forest,False,9,20
14,Organism000278,Grassland,False,20,12
14,Organism000366,Grassland,False,17,21
14,Organism000429,Forest,False,11,6
14,Organism000435,Grassland,False,2,8
14,Organism000451,Forest,False,8,13
14,Organism000457,Forest,False,0,6
14,Organism000466,Grassland,False,7,19
14,Organism000475,Grassland,False,10,19
14,Organism000511,Forest,False,11,11
14,Organism000532,Forest,False,1,8
14,Organism000650,Forest,False,5,14
14,Organism000697,Forest,False,7,3
14,Organism000703,Grassland,False,3,20
14,Organism000707,Grassland,False,2,18
14,Organism000818,Grassland,False,6,2
14,Organism000834,Grassland,False,8,16
14,Organism000863,Forest,False,16,0
14,Organism000867,Grassland,False,3,21
14,Organism000871,Grassland,False,19,14
14,Organism000876,Grassland,False,3,19
14,Organism000887,Forest,False,0,17
14,Organism000906,Grassland,False,2,15
14,Organism000920,Forest,False,20,24
14,Organism000929,Forest,False,20,24
14,Organism000930,Forest,False,1,14
14,Organism000932,Forest,False,16,23
14,Organism000960,Grassland,False,17,1
14,Organism000966,Forest,False,4,21
14,Organism000983,Forest,False,20,24
14,Organism000991,Forest,False,10,16
14,Organism000995,Grassland,False,8,5
14,Organism001017,Forest,False,9,20
14,Organism001018,Forest,False,6,5
14,Organism001033,Grassland,False,16,23
14,Organism001070,Forest,False,14,13
14,Organism001073,Forest,False,13,15
14,Organism001074,Grassland,False,8,12
14,Organism001101,Grassland,False,2,8
14,Organism001108,Forest,False,11,13
15,Organism000029,Grassland,False,17,16
15,Organism000063,Forest,False,0,23
15,Organism000107,Grassland,False,16,23
15,Organism000183,Forest,False,3,15
15,Organism000234,Forest,False,6,21
15,Organism000241,Forest,False,17,12
15,Organism000297,Forest,False,24,4
15,Organism000342,Grassland,False,9,13
15,Organism000385,Grassland,False,2,9
15,Organism000402,Forest,False,5,17
15,Organism000431,Grassland,False,14,3
15,Organism000441,Forest,False,17,15
15,Organism000488,Grassland,False,9,4
15,Organism000489,Forest,False,21,18
